Employee_ID,Name,Age,Gender,Department,Job_Role,Join_Date,Salary,Performance_Rating,Experience_Years,Attrition,Exit_Date,Attrition_Reason
40583,Darlene Cochran,53,Female,Finance,Executive,2025-01-05,106030,4,4,Yes,2025-01-15,Low Salary
40584,Brandi Adkins,35,Female,Finance,Engineer,2022-03-28,91535,5,15,No,,
40585,Kathryn Smith PhD,34,Female,IT,Executive,2022-02-28,118566,3,2,No,,
40586,Matthew Shaffer,39,Female,Sales,Executive,2025-11-05,39962,1,8,No,,
40587,Tommy Hughes,34,Male,IT,Analyst,2026-01-15,119134,3,9,Yes,2026-01-15,Better Offer
40588,Danielle Martinez,55,Female,Finance,Executive,2024-11-30,59376,3,5,No,,
40589,Brittany Anthony,38,Male,Finance,Engineer,2023-05-03,106222,2,5,No,,
40590,Jennifer King,47,Female,IT,Engineer,2022-12-07,94038,4,6,No,,
40591,Nathaniel Fleming,48,Male,Finance,Executive,2021-05-13,34462,4,12,No,,
40592,Margaret Leach,35,Female,IT,Engineer,2023-09-12,61194,3,13,Yes,2024-02-10,Low Salary
40593,Joseph Williamson,43,Female,Sales,Manager,2022-02-04,112159,4,13,No,,
40594,Robert Griffin,34,Female,HR,Engineer,2024-05-21,97881,4,10,No,,
40595,Nina Hernandez,25,Female,IT,Executive,2025-09-05,46199,5,12,No,,
40596,Heidi Foley,43,Female,Sales,Executive,2025-07-10,103509,1,9,Yes,2025-10-26,Low Salary
40597,Michaela Harding,47,Male,IT,Engineer,2025-05-05,114390,5,4,No,,
40598,Tina Finley,46,Female,HR,Manager,2023-03-07,32403,3,9,No,,
40599,John Miller,44,Male,Finance,Manager,2025-07-20,62917,4,7,No,,
40600,Jonathan Martin,33,Male,Sales,Manager,2023-09-23,98063,4,5,No,,
40601,Marcus Proctor,48,Male,IT,Manager,2023-10-12,66926,3,1,Yes,2023-12-09,Low Salary
40602,Katherine Short,39,Male,Finance,Executive,2021-06-07,32898,1,2,No,,
40603,Jennifer Newman,24,Female,Finance,Manager,2023-04-14,76904,4,6,No,,
40604,Wesley Fox,55,Male,Finance,Manager,2023-07-30,116784,2,14,No,,
40605,Connor Brown,23,Female,HR,Manager,2025-01-23,34128,1,11,No,,
40606,Haley Willis,23,Female,Finance,Analyst,2026-01-31,102966,2,8,Yes,2026-04-21,Work Pressure
40607,Darlene Flores,42,Male,IT,Engineer,2022-05-25,38638,2,9,No,,
40608,Joel Travis,40,Male,Sales,Executive,2022-06-16,76048,4,6,No,,
40609,Susan Wilkerson,52,Male,IT,Analyst,2024-12-14,77336,1,4,No,,
40610,Jeffrey Humphrey,36,Male,IT,Engineer,2025-06-24,119079,1,4,No,,
40611,Kevin Gonzalez,54,Female,HR,Executive,2021-10-05,26524,2,9,No,,
40612,Mark Black,53,Female,Finance,Executive,2021-06-19,116152,4,5,Yes,2023-03-02,Work Pressure
40613,Rita Huerta,24,Male,Sales,Executive,2024-03-14,75141,4,7,Yes,2025-06-24,Work Pressure
40614,David Dickerson,38,Female,IT,Engineer,2023-01-03,98948,5,5,No,,
40615,Melissa Phillips,29,Female,Sales,Analyst,2025-08-30,102294,1,2,No,,
40616,Scott Johnson,55,Female,Finance,Executive,2025-09-27,92912,1,4,Yes,2025-10-14,Low Salary
40617,James Howard,34,Female,Sales,Analyst,2023-02-13,50363,5,6,No,,
40618,Jamie Alexander,38,Female,HR,Engineer,2021-12-26,51542,1,11,Yes,2024-12-23,Better Offer
40619,Jeremy Stone,48,Male,IT,Engineer,2024-10-02,81107,3,4,Yes,2025-09-03,Better Offer
40620,Steven Thompson,22,Male,Sales,Executive,2022-07-16,94545,1,5,No,,
40621,Melissa Gibbs,54,Male,Sales,Executive,2025-11-12,44148,1,10,No,,
40622,Laura Vang,54,Female,IT,Manager,2023-07-23,44201,5,12,Yes,2023-09-20,Low Salary
40623,Dawn Pruitt,49,Male,HR,Manager,2025-08-09,105062,5,3,Yes,2025-08-11,Work Pressure
40624,John Carter,37,Female,Sales,Executive,2024-11-27,38035,3,13,Yes,2025-03-31,Better Offer
40625,Derrick King,51,Female,IT,Analyst,2021-12-14,45964,2,13,No,,
40626,Judith Chavez,23,Female,HR,Executive,2023-09-21,53196,5,11,Yes,2025-08-27,Work Pressure
40627,Victor Jones,41,Male,IT,Manager,2024-08-26,41227,5,8,Yes,2026-02-04,Work Pressure
40628,Olivia Craig,34,Male,Sales,Manager,2021-11-21,103908,4,6,No,,
40629,Brianna Glenn,36,Male,HR,Analyst,2023-11-07,72283,4,7,No,,
40630,Joseph Faulkner,24,Female,Finance,Analyst,2025-09-15,41936,4,6,No,,
40631,Andrew Warren,29,Male,Finance,Analyst,2022-09-21,110687,4,3,Yes,2025-01-02,Low Salary
40632,Caitlin Hamilton,26,Female,Sales,Executive,2022-11-01,35386,4,8,No,,
40633,Daniel Hunter,38,Female,Finance,Analyst,2025-12-12,103696,2,9,No,,
40634,Brian Woodard,54,Female,IT,Analyst,2023-05-14,92405,2,1,No,,
40635,Charles Knight,32,Male,IT,Engineer,2024-10-27,57947,3,8,Yes,2026-03-17,Low Salary
40636,Dillon Rose,24,Male,IT,Executive,2025-10-14,99960,4,1,No,,
40637,Jacob Vargas,51,Male,HR,Analyst,2025-01-10,59547,2,7,No,,
40638,Amber Rivera,32,Male,Finance,Analyst,2021-12-10,79468,5,8,Yes,2024-11-01,Work Pressure
40639,Haley Melton,53,Female,IT,Manager,2024-12-18,43756,2,4,No,,
40640,Christina Morris,38,Female,Sales,Analyst,2026-04-18,78146,5,11,No,,
40641,Thomas Williams,27,Female,IT,Manager,2025-04-19,29257,2,7,No,,
40642,Jessica Smith,51,Female,Finance,Analyst,2021-05-16,59409,1,15,Yes,2025-12-15,Low Salary
40643,Cathy Fuller,54,Female,Sales,Analyst,2022-11-22,95100,2,1,No,,
40644,Diana Wright,38,Male,HR,Analyst,2025-07-06,117589,2,6,No,,
40645,Lisa Short,28,Male,IT,Manager,2024-12-08,119586,4,5,No,,
40646,Christopher White,31,Male,Finance,Manager,2025-07-05,45203,5,8,No,,
40647,Dr. Justin West,41,Female,HR,Engineer,2022-12-02,68906,5,6,No,,
40648,Timothy Robinson,55,Male,Sales,Analyst,2021-10-28,117515,1,8,No,,
40649,Nicholas Phelps,34,Male,HR,Engineer,2022-01-06,35989,3,4,No,,
40650,Elizabeth Kramer,34,Female,HR,Executive,2021-08-30,65765,4,15,No,,
40651,Julie Gonzalez,48,Male,IT,Manager,2023-09-18,74429,2,3,No,,
40652,David Mills,26,Female,IT,Engineer,2024-10-05,69863,4,1,No,,
40653,Sheryl Garza,51,Female,IT,Analyst,2021-06-21,32911,1,15,Yes,2022-01-22,Better Offer
40654,Catherine Richardson DDS,31,Male,Finance,Analyst,2024-02-12,103021,3,14,Yes,2025-03-17,Work Pressure
40655,Melissa Nguyen,51,Female,Finance,Engineer,2021-07-11,40453,3,7,No,,
40656,Ryan Kelly,22,Male,IT,Manager,2025-05-20,115099,5,2,No,,
40657,Deborah Moreno,50,Male,Sales,Executive,2022-05-01,64916,5,9,No,,
40658,Jason Velasquez,25,Male,Sales,Analyst,2022-06-14,43875,2,2,No,,
40659,Kimberly Dickerson,22,Male,Sales,Executive,2021-07-10,66958,3,9,No,,
40660,Connor Garrett,35,Male,IT,Executive,2025-09-03,59096,2,7,Yes,2025-11-30,Work Pressure
40661,John Leonard,42,Female,Finance,Executive,2022-02-15,80053,5,15,No,,
40662,William Holt,24,Female,Finance,Executive,2024-11-10,90294,3,11,Yes,2025-02-04,Work Pressure
40663,Katie Watson,24,Male,Finance,Manager,2022-12-14,112487,4,6,Yes,2023-09-18,Low Salary
40664,Amanda Adams,38,Male,Finance,Engineer,2024-06-20,80154,2,7,No,,
40665,Dawn Hernandez,27,Female,IT,Engineer,2023-03-14,99234,2,7,No,,
40666,Brian Bond,29,Male,IT,Analyst,2023-12-23,42281,4,12,No,,
40667,Ernest Wilson,37,Male,HR,Engineer,2025-04-24,78904,1,8,No,,
40668,Kimberly Moore,55,Female,Finance,Analyst,2021-12-01,115547,2,15,No,,
40669,Dustin Mueller,39,Male,HR,Manager,2022-11-11,96021,2,15,No,,
40670,Gregory Evans,25,Male,IT,Manager,2025-12-03,118326,5,11,No,,
40671,Jennifer Sexton,54,Female,Sales,Executive,2023-12-23,69749,5,6,No,,
40672,Brian Klein,38,Female,HR,Engineer,2026-04-29,34523,3,10,No,,
40673,William Ford,54,Male,Sales,Engineer,2024-10-19,55044,1,8,No,,
40674,Cynthia Jones,55,Male,HR,Manager,2025-03-20,27495,4,15,No,,
40675,Denise Shelton,46,Male,HR,Executive,2025-09-16,89931,2,3,No,,
40676,David Harris,41,Male,HR,Executive,2025-02-12,38925,2,2,No,,
40677,Andrea Palmer,27,Female,Sales,Engineer,2021-07-31,76622,1,2,No,,
40678,Ernest Orozco,22,Male,Sales,Engineer,2021-08-16,27854,2,4,No,,
40679,Heather Norman,35,Male,IT,Analyst,2023-11-13,33724,2,12,Yes,2025-07-14,Better Offer
40680,Bryan Wolf,48,Male,HR,Engineer,2021-08-14,71286,5,6,Yes,2025-10-22,Better Offer
40681,Susan Kennedy,38,Male,Sales,Manager,2024-05-26,28520,1,8,No,,
40682,Stephen Collins,27,Male,IT,Executive,2022-09-06,33888,5,7,Yes,2025-11-15,Low Salary
40683,Karen Wilson,33,Female,IT,Executive,2023-06-02,81329,5,11,Yes,2023-08-06,Low Salary
40684,Mr. Anthony Schneider,46,Female,HR,Analyst,2023-02-12,68446,4,2,No,,
40685,Luis Crosby,54,Male,IT,Manager,2024-02-18,84482,4,15,No,,
40686,David Reyes,34,Male,HR,Manager,2022-12-24,38420,3,8,Yes,2024-10-09,Low Salary
40687,Eddie Solomon,40,Male,Finance,Engineer,2024-12-20,91965,3,8,Yes,2025-09-24,Low Salary
40688,Patrick Snyder,27,Female,HR,Executive,2021-05-23,117309,2,9,No,,
40689,Tony Bartlett,33,Female,Finance,Analyst,2022-01-13,70115,5,6,No,,
40690,Daniel Ryan,27,Male,Finance,Engineer,2021-12-31,77887,4,8,No,,
40691,Nicholas Hahn,22,Female,Sales,Analyst,2022-03-02,46059,3,8,No,,
40692,Jessica Griffith,44,Male,Finance,Manager,2023-02-05,109551,3,13,No,,
40693,Stanley Burns,52,Female,Sales,Manager,2024-03-25,94118,1,5,No,,
40694,Patty Whitehead,53,Male,HR,Engineer,2023-10-18,105211,2,9,Yes,2025-09-29,Better Offer
40695,Vicki Miranda,31,Female,HR,Analyst,2025-10-07,39727,3,1,No,,
40696,John Hammond,44,Female,IT,Engineer,2022-09-01,47923,1,15,No,,
40697,Cynthia Weiss,42,Male,Sales,Executive,2025-04-17,83631,3,1,No,,
40698,Brittany Hansen,33,Female,Finance,Manager,2021-10-25,80478,5,3,No,,
40699,Jose Gomez,33,Female,Sales,Manager,2022-07-24,45332,5,3,No,,
40700,Kara Blevins,28,Male,Sales,Analyst,2023-01-04,114724,2,6,No,,
40701,Christopher Miller,45,Male,IT,Manager,2022-08-23,94908,1,8,No,,
40702,Andrew Hawkins,51,Female,IT,Analyst,2023-11-25,26316,4,5,No,,
40703,Ronald Patterson,44,Male,Finance,Analyst,2022-11-16,41549,3,1,Yes,2023-03-12,Better Offer
40704,Jordan Johnson,40,Female,HR,Manager,2024-04-24,47710,2,1,No,,
40705,Daniel Hall,45,Male,IT,Analyst,2022-11-16,31479,5,13,No,,
40706,Chelsea Briggs,41,Female,HR,Manager,2023-04-14,111010,3,2,Yes,2023-09-28,Better Offer
40707,Justin Richardson,40,Female,Finance,Manager,2023-10-27,101270,3,13,Yes,2025-03-27,Work Pressure
40708,Larry Holloway,42,Female,Sales,Executive,2022-02-05,41208,3,7,No,,
40709,Troy Brown,31,Male,Sales,Manager,2023-03-01,34851,5,15,No,,
40710,Patricia Fitzgerald,52,Female,Sales,Analyst,2024-12-17,35896,2,7,No,,
40711,Jonathan Estrada,27,Female,Finance,Engineer,2022-05-25,79331,1,11,No,,
40712,Kyle Jacobs,36,Female,Sales,Manager,2024-01-30,34319,1,11,No,,
40713,Monica Vaughan,33,Female,Sales,Analyst,2021-08-16,109715,5,14,No,,
40714,David Hodges,48,Male,IT,Manager,2021-08-10,77044,4,5,Yes,2022-10-21,Low Salary
40715,Joseph White,39,Male,IT,Engineer,2023-06-15,98093,1,13,No,,
40716,Mario Wilson,40,Female,Sales,Engineer,2022-07-20,67045,1,4,No,,
40717,Vanessa Harmon,53,Male,Sales,Analyst,2025-12-19,104839,2,12,No,,
40718,Adam Riley,42,Male,HR,Engineer,2023-10-10,100093,3,13,Yes,2026-01-31,Low Salary
40719,Olivia Meyers,46,Female,IT,Executive,2025-10-30,110977,5,1,Yes,2026-04-08,Work Pressure
40720,Tracy Dixon,50,Male,HR,Engineer,2023-06-30,51962,2,12,No,,
40721,Brittany Harper,31,Male,Sales,Executive,2025-12-22,56364,1,1,Yes,2026-02-18,Low Salary
40722,Erin Thompson,54,Male,Finance,Manager,2022-11-14,65227,5,4,Yes,2024-03-23,Better Offer
40723,Ashley Smith,39,Female,Sales,Executive,2021-05-23,104304,2,4,No,,
40724,Stephanie Key MD,41,Male,Sales,Engineer,2023-08-25,48432,1,8,Yes,2023-11-30,Better Offer
40725,Dr. Carrie Salazar MD,40,Male,Sales,Executive,2022-08-07,89115,3,3,No,,
40726,Lori Wheeler,26,Female,Sales,Manager,2022-08-10,85181,3,2,No,,
40727,David Murray,24,Male,HR,Engineer,2021-05-14,43554,3,4,No,,
40728,Christopher Martin,55,Male,IT,Manager,2025-01-02,51640,3,3,No,,
40729,Tricia Jackson,50,Female,Finance,Executive,2024-03-05,28899,2,1,No,,
40730,Tristan Williams,39,Female,Sales,Executive,2026-03-27,35596,5,15,Yes,2026-04-10,Low Salary
40731,Lisa Adams DVM,25,Female,HR,Executive,2026-04-15,108461,1,2,Yes,2026-04-28,Better Offer
40732,Mary Rodriguez,52,Male,IT,Manager,2025-04-15,82827,5,8,No,,
40733,Alex Sanchez,25,Male,IT,Manager,2026-03-25,51063,5,12,No,,
40734,Christopher Kelley,42,Female,Finance,Analyst,2023-01-26,63950,3,12,No,,
40735,George Hayes,55,Female,Sales,Manager,2026-03-29,118100,1,12,No,,
40736,Lawrence Diaz,29,Male,HR,Analyst,2023-11-06,111950,5,14,No,,
40737,Wendy Flores,23,Male,Finance,Manager,2025-03-18,89668,1,5,Yes,2025-11-18,Work Pressure
40738,Sheila Smith,54,Female,Sales,Engineer,2021-07-27,72178,4,1,No,,
40739,Tony Moore,42,Female,IT,Engineer,2024-08-05,34226,5,10,No,,
40740,Cynthia Rich,47,Female,Finance,Analyst,2023-04-10,98526,2,7,No,,
40741,Bruce West,27,Male,HR,Engineer,2023-07-13,34370,2,6,No,,
40742,Mark Stone,28,Female,Finance,Manager,2025-11-12,113481,3,7,No,,
40743,Michelle Russell,45,Male,Sales,Analyst,2024-08-11,29251,4,4,Yes,2025-10-18,Better Offer
40744,Meghan Frank,31,Female,HR,Manager,2025-11-09,41528,4,5,No,,
40745,Mr. Steven Ramirez,53,Male,Sales,Manager,2022-10-18,80906,2,14,No,,
40746,Jessica Baker,24,Female,Finance,Engineer,2022-03-12,99932,2,15,Yes,2022-09-25,Work Pressure
40747,Sarah Burton,43,Male,HR,Manager,2021-10-08,114552,2,5,No,,
40748,Felicia Frye,51,Male,Finance,Executive,2025-09-06,67710,2,10,No,,
40749,Mr. Kevin Fletcher,31,Male,Finance,Manager,2022-04-21,27379,4,15,No,,
40750,Rhonda Hernandez,52,Male,HR,Manager,2021-10-28,84490,5,6,Yes,2022-04-20,Better Offer
40751,Caroline Alexander,38,Female,Sales,Analyst,2025-07-14,97821,2,1,Yes,2025-09-17,Better Offer
40752,Sara Campbell,44,Male,Sales,Engineer,2021-12-21,67181,1,8,Yes,2023-09-05,Work Pressure
40753,Valerie Collins,27,Male,IT,Engineer,2024-06-14,59232,5,7,No,,
40754,James Cortez,51,Female,Finance,Analyst,2025-06-21,33890,2,8,No,,
40755,Ashley Buck,55,Male,HR,Executive,2024-07-09,60133,1,15,No,,
40756,Wendy Brown,43,Male,HR,Engineer,2023-05-14,60445,1,8,No,,
40757,Shaun Hunt DDS,23,Female,Sales,Analyst,2023-12-20,84098,1,14,No,,
40758,Chelsey Martin,22,Female,HR,Manager,2026-01-24,94668,4,9,Yes,2026-03-17,Better Offer
40759,Carla Wheeler,33,Female,IT,Engineer,2023-06-23,46511,5,3,No,,
40760,Lori Stokes,53,Female,Sales,Manager,2023-07-28,37370,2,3,No,,
40761,Adam Navarro,28,Female,Finance,Engineer,2024-12-28,94144,5,6,No,,
40762,Angela Clark,43,Male,HR,Executive,2023-09-22,89710,1,1,No,,
40763,Joy Roth,22,Male,Finance,Manager,2023-02-28,113609,5,12,No,,
40764,Brian Stephens,37,Female,Finance,Manager,2023-12-25,75073,4,12,Yes,2024-02-06,Low Salary
40765,Riley Moon,47,Male,Sales,Executive,2026-01-20,56044,3,9,No,,
40766,Joseph Williams,36,Female,Sales,Executive,2024-12-15,69288,1,2,No,,
40767,Wendy Cherry,23,Male,HR,Analyst,2026-04-12,41180,2,14,No,,
40768,Tony Santos,45,Female,IT,Analyst,2025-10-28,36672,1,15,No,,
40769,Virginia Miller,51,Male,HR,Manager,2025-01-15,98476,4,4,No,,
40770,Scott Patterson,43,Female,Finance,Executive,2024-12-21,71418,4,2,Yes,2025-03-21,Low Salary
40771,Christina Henson,33,Female,Sales,Engineer,2021-10-11,42892,1,7,No,,
40772,Richard Taylor,50,Female,IT,Engineer,2026-04-27,49827,4,15,No,,
40773,Felicia Kelly,43,Male,Sales,Manager,2023-11-17,89197,2,3,Yes,2024-02-07,Better Offer
40774,Luis Wiley,29,Male,HR,Executive,2024-08-19,86135,2,8,No,,
40775,Alex Smith,32,Female,IT,Manager,2023-04-25,71937,4,11,Yes,2023-10-18,Work Pressure
40776,Joshua Martin,55,Female,IT,Analyst,2023-01-18,64421,5,2,No,,
40777,Joshua Sanders,51,Female,HR,Executive,2024-11-13,86379,1,5,No,,
40778,Brianna Ortiz,32,Female,IT,Executive,2024-09-27,77870,3,4,No,,
40779,Michael Snyder,27,Male,HR,Engineer,2024-09-16,38444,3,4,Yes,2025-01-09,Low Salary
40780,Janice Webster,27,Female,HR,Manager,2021-08-09,51084,3,2,No,,
40781,Kathryn Hendricks,37,Female,HR,Executive,2021-08-19,88998,5,4,No,,
40782,Ryan Werner,42,Female,IT,Executive,2024-07-29,61543,2,1,Yes,2025-05-13,Work Pressure
40783,Natasha Pham,29,Male,Finance,Executive,2022-07-07,25992,1,9,Yes,2025-03-01,Work Pressure
40784,Jennifer Nguyen,47,Male,Finance,Manager,2025-12-27,78053,4,9,Yes,2026-02-03,Better Offer
40785,Lindsey Tyler,45,Male,Sales,Executive,2021-05-14,51885,4,1,Yes,2025-09-14,Low Salary
40786,Miranda Harris,32,Male,IT,Manager,2021-09-30,74409,2,13,No,,
40787,Jeremy Andrews,22,Male,HR,Engineer,2024-09-23,59996,2,8,Yes,2026-02-15,Work Pressure
40788,Mary Olson,33,Male,Sales,Executive,2023-01-16,72935,5,7,No,,
40789,Brittany King,40,Male,IT,Analyst,2022-08-03,48732,4,15,Yes,2025-07-30,Low Salary
40790,Andrew Gray,49,Male,IT,Analyst,2023-05-26,75019,4,7,No,,
40791,Craig Hoffman,27,Female,HR,Executive,2024-02-07,69337,2,8,No,,
40792,Jeffrey Rios,55,Female,IT,Analyst,2023-06-26,35335,1,3,No,,
40793,Brandon Henry,52,Female,IT,Engineer,2021-12-29,49539,2,3,No,,
40794,Leslie Crawford,23,Male,IT,Analyst,2023-01-01,59693,2,5,No,,
40795,Donald Guzman,26,Female,HR,Analyst,2026-02-11,113262,1,9,No,,
40796,Lynn Mason,26,Female,HR,Executive,2023-05-02,108932,2,4,Yes,2023-10-17,Better Offer
40797,Curtis Stokes,54,Female,IT,Engineer,2021-08-07,116101,1,4,No,,
40798,Tracy Barber,33,Female,Sales,Executive,2021-06-24,33872,2,1,No,,
40799,Patricia Shepard,35,Male,HR,Engineer,2021-10-18,108165,2,3,No,,
40800,Joseph Erickson,37,Male,Finance,Executive,2022-09-15,90567,3,15,Yes,2024-04-26,Better Offer
40801,Jared Bradford,39,Female,Sales,Manager,2026-03-06,81402,2,14,No,,
40802,Sherry Gonzales,51,Male,Finance,Manager,2022-12-28,101097,1,9,Yes,2023-10-30,Low Salary
40803,Sherry Krause,24,Male,IT,Engineer,2021-09-20,109575,2,3,No,,
40804,Larry Washington,25,Female,IT,Manager,2021-05-11,107457,1,3,No,,
40805,Bruce Leach,41,Female,Sales,Executive,2021-07-17,111523,4,1,No,,
40806,Lisa Garcia,24,Male,IT,Analyst,2025-12-22,96491,2,15,No,,
40807,Carrie Bryant,48,Male,Finance,Engineer,2022-07-01,100243,4,2,Yes,2024-03-19,Low Salary
40808,Laura Barajas,45,Female,Sales,Executive,2023-07-18,57666,4,13,No,,
40809,Timothy Thomas,28,Female,Sales,Analyst,2024-03-11,111625,5,13,No,,
40810,Michael Nelson,24,Female,HR,Analyst,2025-03-25,42823,5,13,No,,
40811,Mr. Austin Lewis,53,Female,HR,Executive,2026-03-02,36751,2,12,Yes,2026-03-19,Low Salary
40812,Kathleen Thomas,34,Female,Finance,Executive,2023-06-05,93110,1,12,Yes,2024-01-23,Better Offer
40813,Kimberly Hernandez,42,Female,Sales,Manager,2023-01-17,113419,2,6,No,,
40814,Michael Baker,36,Male,HR,Manager,2022-10-23,46043,2,14,No,,
40815,Briana Oliver,37,Male,Sales,Engineer,2022-11-18,86057,4,9,Yes,2025-10-11,Work Pressure
40816,Kyle Thornton,29,Male,Sales,Executive,2025-10-01,89664,2,1,No,,
40817,Linda Booker,25,Female,Sales,Manager,2024-05-17,34237,3,12,Yes,2024-12-01,Work Pressure
40818,Jason Smith,43,Female,IT,Executive,2024-07-29,101932,1,3,No,,
40819,Mike Graves,38,Male,IT,Manager,2021-09-08,25399,3,3,Yes,2023-01-24,Work Pressure
40820,Michael Chavez,50,Male,Sales,Manager,2021-07-02,46110,5,7,No,,
40821,Elizabeth Simpson,26,Female,Finance,Executive,2023-01-01,51376,1,3,No,,
40822,Julie Salazar,31,Female,Finance,Analyst,2026-03-06,82365,5,6,Yes,2026-04-11,Low Salary
40823,Leon Collins,39,Female,Sales,Analyst,2023-05-21,35010,4,2,Yes,2025-11-12,Work Pressure
40824,Kara Hebert,26,Female,IT,Engineer,2022-01-02,68963,3,1,No,,
40825,Jennifer Long,34,Female,HR,Executive,2022-05-03,53542,3,11,No,,
40826,Sara Rodriguez,28,Female,Sales,Analyst,2025-06-01,36634,2,3,No,,
40827,Steven Moran,36,Female,IT,Manager,2022-01-12,90708,3,2,No,,
40828,Michael Scott,41,Male,Sales,Manager,2025-05-25,51740,5,10,Yes,2025-10-20,Low Salary
40829,Christina Garrison,50,Female,Sales,Engineer,2021-06-29,50279,1,9,No,,
40830,Eric Hayes,47,Male,Sales,Executive,2022-07-03,78287,5,9,Yes,2022-07-12,Low Salary
40831,Jesse Richmond,45,Male,IT,Analyst,2025-05-29,31591,1,9,Yes,2025-11-21,Low Salary
40832,Jacqueline Jones,38,Male,HR,Manager,2022-11-26,61097,3,13,No,,
40833,Michelle Cook,40,Female,HR,Engineer,2021-11-01,73579,2,1,Yes,2022-07-14,Better Offer
40834,Melissa Branch,29,Female,Sales,Analyst,2026-04-02,114930,5,8,Yes,2026-04-17,Low Salary
40835,Ms. Angel Nicholson,49,Male,Finance,Executive,2025-05-22,63476,2,11,No,,
40836,Samuel Wood,51,Male,IT,Executive,2021-06-26,98360,2,9,No,,
40837,Carl Snow,55,Female,HR,Executive,2023-10-14,62830,5,2,No,,
40838,Kristen Chavez,54,Female,Sales,Executive,2023-01-12,42308,5,3,No,,
40839,Joel Campbell,22,Female,Sales,Analyst,2025-05-31,70955,3,13,Yes,2025-07-19,Low Salary
40840,Joshua Baker,22,Female,IT,Manager,2022-09-03,77858,5,15,Yes,2024-03-05,Low Salary
40841,Jenna Carrillo,54,Female,Finance,Engineer,2021-05-12,31331,5,4,No,,
40842,Alan Clark,24,Female,HR,Manager,2024-07-17,94327,3,5,Yes,2025-03-11,Work Pressure
40843,Charles Phillips Jr.,53,Male,IT,Engineer,2025-08-30,103939,5,14,Yes,2025-10-27,Low Salary
40844,Susan Walls,52,Male,HR,Analyst,2025-06-03,75661,2,14,No,,
40845,Stacy Chung,51,Female,Finance,Analyst,2026-01-12,25976,1,7,Yes,2026-04-08,Low Salary
40846,Justin Cain,37,Female,IT,Manager,2024-02-28,35875,2,1,No,,
40847,Adam Evans,47,Female,HR,Engineer,2021-05-11,59790,4,3,No,,
40848,Annette Mccall,34,Female,Finance,Executive,2024-01-23,111564,5,1,No,,
40849,Wendy Grant,54,Male,Finance,Executive,2022-10-31,47715,5,15,Yes,2025-01-13,Low Salary
40850,Yvette Collier,31,Female,Sales,Analyst,2023-07-29,95409,3,5,No,,
40851,James Salazar,51,Male,HR,Engineer,2023-07-31,77294,4,6,Yes,2024-10-06,Low Salary
40852,John Thompson,25,Male,HR,Engineer,2024-05-08,117418,2,13,No,,
40853,Larry Cook,40,Female,Sales,Engineer,2021-06-05,60947,5,1,Yes,2026-02-08,Low Salary
40854,Garrett Wolfe,37,Male,Finance,Executive,2021-12-05,93535,5,15,No,,
40855,Ms. Sandra Stewart,54,Female,IT,Manager,2024-08-05,64669,1,3,No,,
40856,Matthew Lawson,52,Male,HR,Analyst,2023-09-27,29371,1,12,No,,
40857,Dominic Singh,48,Male,HR,Engineer,2023-08-08,67595,1,9,Yes,2024-02-11,Better Offer
40858,Martin Cole,37,Male,Finance,Manager,2025-10-21,75564,5,13,No,,
40859,Maria Ward,53,Male,IT,Engineer,2023-03-02,53484,3,6,No,,
40860,Tami Cook,42,Female,Finance,Analyst,2022-06-26,109147,1,5,No,,
40861,Patricia Romero,26,Male,Sales,Analyst,2023-06-23,96610,3,3,No,,
40862,Lance Elliott,39,Female,HR,Executive,2021-05-30,114207,4,12,No,,
40863,Charles Lopez,33,Female,Finance,Engineer,2021-05-25,117101,2,6,No,,
40864,Donna Garrett,52,Female,Finance,Manager,2022-06-17,61607,1,11,Yes,2023-02-19,Work Pressure
